,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
3105,11206544,1.0,,,3.0,3.0,,4.0,3.0,,,1556.0,1556.0,,,,,6037,,3.0,,,,2.0,34562348,-118057800,7834.0,1.0,,,,1.0,0101,261,LCRA7000*,60379106.062,40227.0,3101,,97328.0,0.0,,,,1.0,,,1987.0,,,115135.0,143916.0,2015,28781.0,2682.96,,,6.0379106062e+13
3106,11207013,1.0,,,2.0,3.0,,7.0,2.0,,,1417.0,1417.0,,,,,6037,,2.0,,,,2.0,34571748,-118073379,7296.0,1.0,,,,1.0,0101,261,PDR17000*,60379106.051,40227.0,3101,,97328.0,0.0,,,,1.0,,,1995.0,,,147200.0,184000.0,2015,36800.0,3664.02,,,6.0379106051e+13
3107,11207554,,,,2.0,3.0,,7.0,2.0,,,1056.0,1056.0,,,,,6037,,2.0,,,,7.0,34585350,-118072811,9024.0,1.0,,,,1.0,0101,261,LCRA7000*,60379106.012,40227.0,3101,,97328.0,0.0,,,,1.0,,,1956.0,,,83997.0,106557.0,2015,22560.0,2154.96,,,6.0379106012e+13
3108,11207754,,,,2.0,3.0,,7.0,2.0,,,1080.0,1080.0,,,,,6037,,2.0,,,,2.0,34586757,-118066704,7080.0,,,,,,0100,261,LCRA7000*,60379106.013,40227.0,3101,,97328.0,0.0,,,,1.0,,,1956.0,,,77144.0,96428.0,2015,19284.0,2034.29,,,6.0379106013e+13
3109,11208023,,,,1.0,3.0,,7.0,1.0,,,924.0,924.0,,,,,6037,,1.0,,,,7.0,34582844,-118065730,6987.0,,,,,,0100,261,LCRA7000*,60379106.013,40227.0,3101,,97328.0,0.0,,,,1.0,,,1956.0,,,52872.0,66088.0,2015,13216.0,1675.27,,,6.0379106013e+13
3110,11208215,,,,2.0,4.0,,7.0,2.0,,,1617.0,1617.0,,,,,6037,,2.0,,,,2.0,34583354,-118071772,7200.0,,,,,,0100,261,LCRA7000*,60379106.012,40227.0,3101,,97328.0,0.0,,,,1.0,,,1957.0,,,94500.0,174500.0,2015,80000.0,2982.26,,,6.0379106012e+13
3111,11208891,,,,2.0,2.0,,7.0,2.0,,,1434.0,,,1434.0,,,6037,,2.0,,,,,34587780,-118114230,6113.0,,,,,,0200,246,LCR3*,60379101.0111,40227.0,3101,,97328.0,0.0,,,,2.0,,,1953.0,,,57479.0,67929.0,2015,10450.0,1764.71,,,6.03791010111e+13
3112,11209593,1.0,,,1.0,3.0,,7.0,1.0,,,1000.0,1000.0,,,,,6037,,1.0,,,,2.0,34558543,-118034267,7791.0,,,,,,0100,261,LCRA7000*,60379107.141,40227.0,3101,,97330.0,0.0,,,,1.0,,,1983.0,,,60000.0,74998.0,2015,14998.0,1678.58,,,6.0379107141e+13
3113,11209739,1.0,,,3.0,3.0,,4.0,3.0,,,2190.0,2190.0,,,,,6037,,3.0,,,,2.0,34559982,-118029802,7033.0,,,,,,0100,261,LCA21*,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1990.0,,,180100.0,230000.0,2015,49900.0,3812.14,,,6.0379107051e+13
3114,11209885,1.0,,,2.0,4.0,,7.0,2.0,,,1553.0,1553.0,,,,,6037,,2.0,,,,2.0,34562470,-118042193,7909.0,,,,,,0100,261,LCRA7OOO*,60379107.142,40227.0,3101,,97330.0,0.0,,,,1.0,,,1987.0,,,90500.0,190000.0,2015,99500.0,3544.25,,,6.0379107142e+13
3115,11210214,1.0,,,3.0,4.0,,7.0,3.0,,,1746.0,1746.0,,,,,6037,,3.0,,,,2.0,34564734,-118041173,5466.0,,,,,,0100,261,LCR17OOO,60379107.142,40227.0,3101,,97330.0,0.0,,,,1.0,,,1987.0,,,99000.0,199000.0,2015,100000.0,3383.03,,,6.0379107142e+13
3116,11210314,1.0,,,2.0,3.0,,7.0,2.0,,,1247.0,1247.0,,,,,6037,,2.0,,,,2.0,34563392,-118041378,6005.0,,,,,,0100,261,LCR17OOO*,60379107.142,40227.0,3101,,97330.0,0.0,,,,1.0,,,1986.0,,,69918.0,87390.0,2015,17472.0,1936.15,,,6.0379107142e+13
3117,11210583,1.0,,,3.0,3.0,,4.0,3.0,,,1418.0,1418.0,,,,,6037,,3.0,,,,2.0,34565117,-118038399,6573.0,,,,,,0100,261,PDRI 7000,60379107.141,40227.0,3101,,97330.0,0.0,,,,1.0,,,1987.0,,,112771.0,150360.0,2015,37589.0,2765.65,,,6.0379107141e+13
3118,11210683,1.0,,,2.0,2.0,,7.0,2.0,,,1380.0,1380.0,,,,,6037,,2.0,,,,2.0,34565307,-118051993,7171.0,,,,,,0100,261,LCRA7OOO*,60379107.112,40227.0,3101,,97330.0,0.0,,,,1.0,,,1987.0,,,98326.0,115797.0,2015,17471.0,2380.31,Y,15.0,6.0379107112e+13
3119,11210952,1.0,,,2.0,3.0,,7.0,2.0,,,1526.0,1526.0,,,,,6037,,2.0,,,,2.0,34569517,-118046514,7086.0,,,,,,0100,261,PDR1*,60379107.111,40227.0,3101,,97330.0,0.0,,,,1.0,,,1987.0,,,135199.0,167040.0,2015,31841.0,2895.01,,,6.0379107111e+13
3120,11211075,1.0,,,3.0,3.0,,4.0,3.0,,,1922.0,1922.0,,,,,6037,,3.0,,,,2.0,34572052,-118046211,9329.0,,,,,,0100,261,PDR1*,60379107.111,40227.0,3101,,97330.0,0.0,,,,1.0,,,1987.0,,,137147.0,171432.0,2015,34285.0,2949.93,,,6.0379107111e+13
3121,11211413,1.0,,,3.0,4.0,,4.0,3.0,,,2059.0,2059.0,,,,,6037,,3.0,,,True,2.0,34560287,-118055085,7672.0,,,1.0,,,0104,261,LCRA7OOO,60379107.112,40227.0,3101,,97330.0,0.0,,,,1.0,,,1988.0,,,184000.0,230000.0,2015,46000.0,3751.65,,,6.0379107112e+13
3122,11211513,1.0,,,3.0,4.0,,4.0,3.0,,,2175.0,2175.0,,,,,6037,,3.0,,,,2.0,34566915,-118033189,7357.0,,,,,,0100,261,PDR1*,60379107.132,40227.0,3101,,97330.0,0.0,,,,1.0,,,1990.0,,,140910.0,176136.0,2015,35226.0,3823.29,,,6.0379107132e+13
3123,11211759,1.0,,,2.0,3.0,,7.0,2.0,,,1526.0,1526.0,,,,,6037,,2.0,,,,2.0,34565703,-118045213,7052.0,,,,,,0100,261,PDR1*,60379107.111,40227.0,3101,,97330.0,0.0,,,,1.0,,,1989.0,,,112750.0,148093.0,2015,35343.0,2672.97,,,6.0379107111e+13
3124,11212351,1.0,,,2.0,3.0,,4.0,2.0,,,1529.0,1529.0,,,,,6037,,2.0,,,,2.0,34566369,-118029925,6741.0,,,,,,0100,261,PDA21*,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1990.0,,,164900.0,200000.0,2015,35100.0,3197.46,,,6.0379107051e+13
3125,11212703,1.0,,,3.0,4.0,,4.0,3.0,,,1874.0,1874.0,,,,,6037,,3.0,,,,2.0,34572356,-118036393,6801.0,,,,,,0100,261,PDA21*,60379107.132,40227.0,3101,,97330.0,0.0,,,,1.0,,,1989.0,,,130900.0,196500.0,2015,65600.0,3774.58,,,6.0379107132e+13
3126,11212803,1.0,,,3.0,4.0,,4.0,3.0,,,1982.0,1982.0,,,,,6037,,3.0,,,,2.0,34571616,-118034798,6582.0,,,,,,0100,261,PDA21*,60379107.132,40227.0,3101,,97330.0,0.0,,,,1.0,,,1992.0,,,159667.0,199548.0,2015,39881.0,4009.53,,,6.0379107132e+13
3127,11212903,1.0,,,2.0,3.0,,4.0,2.0,,,1522.0,1522.0,,,,,6037,,2.0,,,,2.0,34565934,-118024049,7100.0,,,,,,0100,261,PDR17000*,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1990.0,,,90867.0,113576.0,2015,22709.0,2268.11,,,6.0379107051e+13
3128,11213410,1.0,,,2.0,3.0,,4.0,2.0,,,1560.0,1560.0,,,,,6037,,2.0,,,,2.0,34571317,-118022210,10790.0,,,,,,0100,261,PDR1*,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1994.0,,,148221.0,184369.0,2015,36148.0,3824.35,,,6.0379107051e+13
3129,11213633,1.0,,,3.0,3.0,,4.0,3.0,,,1752.0,1752.0,,,,,6037,,3.0,,,,2.0,34584329,-118054506,7021.0,,,,,,0100,261,PDR1*,60379101.0111,40227.0,3101,,97330.0,0.0,,,,1.0,,,1990.0,,,128882.0,171842.0,2015,42960.0,3001.76,,,6.03791010111e+13
3130,11213733,1.0,,,3.0,3.0,,7.0,3.0,,,1922.0,1922.0,,,,,6037,,3.0,,,,2.0,34565837,-118053345,10282.0,,,,,,0100,261,LCRA7000*,60379107.111,40227.0,3101,,97330.0,0.0,,,,1.0,,,1991.0,,,145000.0,214000.0,2015,69000.0,4577.15,,,6.0379107111e+13
3131,11214156,1.0,,,3.0,3.0,,7.0,3.0,,,1732.0,1732.0,,,,,6037,,3.0,,,,2.0,34575432,-118031108,7417.0,,,,,,0100,261,PDR1*,60379107.131,40227.0,3101,,97330.0,0.0,,,,1.0,,,1990.0,,,146400.0,198000.0,2015,51600.0,3693.14,,,6.0379107131e+13
3132,11214294,1.0,,,2.0,3.0,,7.0,2.0,,,1490.0,1490.0,,,,,6037,,2.0,,,,2.0,34576797,-118049514,7004.0,,,,,,0100,261,PDR1*,60379107.111,40227.0,3101,,97330.0,0.0,,,,1.0,,,1992.0,,,143800.0,193000.0,2015,49200.0,3552.49,,,6.0379107111e+13
3133,11215519,1.0,,,2.0,3.0,,4.0,2.0,,,1672.0,1672.0,,,,,6037,,2.0,,,,2.0,34567650,-118020550,7028.0,,,,,,0100,261,PDA21*,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1991.0,,,145718.0,182146.0,2015,36428.0,3112.27,,,6.0379107051e+13
3134,11215619,1.0,,,2.0,4.0,,4.0,2.0,,,1766.0,1766.0,,,,,6037,,2.0,,,,2.0,34567652,-118012089,7006.0,,,,,,0100,261,PDR1,60379107.052,40227.0,3101,,97330.0,0.0,,,,1.0,,,1993.0,,,147498.0,184367.0,2015,36869.0,3752.36,,,6.0379107052e+13
3135,11215719,1.0,,,2.0,4.0,,4.0,2.0,,,1807.0,1807.0,,,,,6037,,2.0,,,,2.0,34562923,-118018868,7312.0,,,,,,0100,261,PD SFR-3,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1994.0,,,92102.0,115127.0,2015,23025.0,2947.65,,,6.0379107051e+13
3136,11215991,1.0,,,2.0,3.0,,4.0,2.0,,,1045.0,1045.0,,,,,6037,,2.0,,,,2.0,34563039,-118021293,7080.0,,,,,,0100,261,PDA21*,60379107.051,40227.0,3101,,97330.0,0.0,,,,1.0,,,1992.0,,,89345.0,111680.0,2015,22335.0,2737.46,,,6.0379107051e+13
3137,11218455,1.0,,,2.0,3.0,,7.0,2.0,,,1150.0,1150.0,,,,,6037,,2.0,,,,2.0,34579300,-117949573,45840.0,,,,,,0100,261,LCA11*,60379100.013,29189.0,3101,,97344.0,0.0,,,,1.0,,,1988.0,,,114400.0,148100.0,2015,33700.0,1781.07,,,6.0379100013e+13
3138,11219488,1.0,,,3.0,3.0,,7.0,3.0,,,2415.0,2415.0,,,,,6037,,3.0,,,,2.0,34580618,-117845002,56080.0,,,,,,0100,261,LCRA40000*,60379001.042,40227.0,3101,,97344.0,0.0,,,,1.0,,,1984.0,,,68466.0,90964.0,2015,22498.0,379.64,,,6.0379001042e+13
3139,11221308,1.0,,,5.0,3.0,,4.0,5.0,,,2703.0,2703.0,,,,,6037,,5.0,,,,2.0,34485886,-117868996,123471.0,1.0,,,,1.0,0101,261,LCA21*,60379110.0112,13232.0,3101,,97331.0,0.0,,,,1.0,,,1986.0,,,246035.0,301314.0,2015,55279.0,2378.98,,,6.03791100112e+13
3140,11222151,,,,2.0,3.0,,7.0,2.0,,,1486.0,1486.0,,,,,6037,,2.0,,,,,34492313,-117889723,94480.0,,,,,,0100,261,LCRA10000*,60379110.0111,13232.0,3101,,97331.0,0.0,,,,1.0,,,1949.0,,,139000.0,185000.0,2015,46000.0,2244.64,Y,15.0,6.03791100111e+13
3141,11225052,,,,2.0,4.0,,7.0,2.0,,,1801.0,1801.0,,,,,6037,,2.0,,,,2.0,34559273,-117948597,39618.0,,,,,,0100,261,LCA11*,60379100.0131,29189.0,3101,,97323.0,0.0,,,,1.0,,,1963.0,,,63629.0,91905.0,2015,28276.0,1256.93,,,6.03791000131e+13
3142,11225204,1.0,,,2.0,3.0,,7.0,2.0,,,2419.0,2419.0,,,,,6037,,2.0,,,,2.0,34571192,-117945598,39795.0,,,,,,0100,261,LCA11*,60379100.012,29189.0,3101,,97323.0,0.0,,,,1.0,,,1960.0,,,144348.0,180433.0,2015,36085.0,2290.5,,,6.0379100012e+13
3143,11225364,1.0,,,3.0,4.0,,7.0,3.0,,,2104.0,2104.0,,,,,6037,,3.0,,,,2.0,34560285,-117939271,39986.0,,,,,,0100,261,LCA11*,60379100.012,29189.0,3101,,97323.0,0.0,,,,1.0,,,1982.0,,,120544.0,153023.0,2015,32479.0,1886.78,,,6.0379100012e+13
3144,11225752,1.0,,,2.0,3.0,,7.0,2.0,,,1150.0,1150.0,,,,,6037,,2.0,,,,2.0,34572046,-117922914,48434.0,,,,,,0100,261,LCA11*,60379100.0112,29189.0,3101,,97323.0,0.0,,,,1.0,,,1985.0,,,59996.0,74989.0,2015,14993.0,1484.1,,,6.03791000112e+13
3145,11226196,1.0,,,2.0,3.0,,7.0,2.0,,,1300.0,1300.0,,,,,6037,,2.0,,,,2.0,34564559,-117964116,56188.0,,,,,,0100,261,LCA11*,60379100.013,29189.0,3101,,97323.0,0.0,,,,1.0,,,1987.0,,,143200.0,179000.0,2015,35800.0,2239.07,Y,15.0,6.0379100013e+13
3146,11226590,1.0,,,2.0,3.0,,7.0,2.0,,,1603.0,1603.0,,,,,6037,,2.0,,,,2.0,34551617,-117970479,103305.0,,,,,,0100,261,LCRA10000,60379100.0211,29189.0,3101,,97323.0,0.0,,,,1.0,,,1989.0,,,133900.0,183000.0,2015,49100.0,2672.76,,,6.03791000211e+13
3147,11226987,1.0,,,2.0,3.0,,7.0,2.0,,,1114.0,1114.0,,,,,6037,,2.0,,,,2.0,34551493,-117943451,39623.0,,,,,,0100,261,LCA110000*,60379100.0211,29189.0,3101,,97323.0,0.0,,,,1.0,,,1986.0,,,82386.0,111801.0,2015,29415.0,1383.9,,,6.03791000211e+13
3148,11227266,,,,1.0,2.0,,7.0,1.0,,,708.0,708.0,,,,,6037,,1.0,,,,7.0,34549683,-117944746,39611.0,,,,,,0100,261,LCA110000*,60379100.0211,29189.0,3101,,97323.0,0.0,,,,1.0,,,1950.0,,,51643.0,66400.0,2015,14757.0,850.06,,,6.03791000211e+13
3149,11227525,1.0,,,2.0,3.0,,7.0,2.0,,,1134.0,1134.0,,,,,6037,,2.0,,,,2.0,34549676,-117970999,102703.0,,,,,,0100,261,LCA110000*,60379100.0213,29189.0,3101,,97323.0,0.0,,,,1.0,,,1988.0,,,102461.0,128075.0,2015,25614.0,1752.72,,,6.03791000213e+13
3150,11228750,,,,1.0,1.0,,7.0,1.0,,,560.0,560.0,,,,,6037,,1.0,,,,,34522671,-117929085,364857.0,,,,,,0100,261,LCA21*,60379100.0212,13232.0,3101,,97323.0,0.0,,,,1.0,,,1930.0,,,14497.0,85380.0,2015,70883.0,1197.52,,,6.03791000212e+13
3151,11230077,1.0,,,2.0,3.0,,4.0,2.0,,,1488.0,1488.0,,,,,6037,,2.0,,,,2.0,34528836,-117977782,23655.0,,,,,,0100,261,LCA210000*,60379100.023,29189.0,3101,,97323.0,0.0,,,,1.0,,,1980.0,,,85921.0,107400.0,2015,21479.0,1415.12,,,6.0379100023e+13
3152,11230710,,,,2.0,3.0,,7.0,2.0,,,1543.0,1543.0,,,,,6037,,2.0,,,,7.0,34523125,-117991969,10019.0,,,,,,0100,261,LCA210000*,60379100.023,29189.0,3101,,97323.0,0.0,,,,1.0,,,1959.0,,,150977.0,204543.0,2015,53566.0,2445.27,,,6.0379100023e+13
3153,11231034,1.0,,,2.0,3.0,,7.0,2.0,,,1241.0,1241.0,,,,,6037,,2.0,,,,2.0,34523487,-117998932,14904.0,,,,,,0100,261,LCA210000*,60379100.023,29189.0,3101,,97323.0,0.0,,,,1.0,,,1988.0,,,136000.0,170000.0,2015,34000.0,2074.19,,,6.0379100023e+13
3154,11231095,1.0,,,2.0,3.0,,7.0,2.0,,,1150.0,1150.0,,,,,6037,,2.0,,,,2.0,34544311,-117975626,101705.0,,,,,,0100,261,LCA110000*,60379100.0213,29189.0,3101,,97323.0,0.0,,,,1.0,,,1986.0,,,156000.0,208600.0,2015,52600.0,2708.65,,,6.03791000213e+13
3155,11231682,1.0,,,2.0,3.0,,4.0,2.0,,,1528.0,1528.0,,,,,6037,,2.0,,,,2.0,34552248,-118037630,5501.0,,,,,,0100,261,LCA11*,60379107.061,40227.0,3101,,97330.0,0.0,,,,1.0,,,1989.0,,,81517.0,107643.0,2015,26126.0,2200.99,,,6.0379107061e+13
3156,11232255,1.0,,,3.0,4.0,,4.0,3.0,,,1959.0,1959.0,,,,,6037,,3.0,,,,2.0,34552034,-118035106,5865.0,,,,,,0100,261,LCA11*,60379107.061,40227.0,3101,,97330.0,0.0,,,,1.0,,,1998.0,,,136447.0,170558.0,2015,34111.0,2937.43,,,6.0379107061e+13
3157,11232478,1.0,,,2.0,3.0,,4.0,2.0,,,1189.0,1189.0,,,,,6037,,2.0,,,,2.0,34555365,-118027529,6706.0,,,,,,0100,261,LCA21*,60379107.061,40227.0,3101,,97330.0,0.0,,,,1.0,,,1994.0,,,112916.0,141137.0,2015,28221.0,2555.4,,,6.0379107061e+13
3158,11232647,1.0,,,3.0,4.0,,4.0,3.0,,,3026.0,3026.0,,,,,6037,,3.0,,,,2.0,34546966,-118027709,7030.0,,,,,,0100,261,PDR1-7000*,60379107.061,40227.0,3101,,97330.0,0.0,,,,1.0,,,1997.0,,,163937.0,204920.0,2015,40983.0,4547.95,Y,14.0,6.0379107061e+13
3159,11233596,1.0,,,3.0,3.0,,4.0,3.0,,,2260.0,2260.0,,,,,6037,,3.0,,,,2.0,34540451,-118064465,54877.0,,,,,,0100,261,LCA11*,60379107.091,40227.0,3101,,97328.0,0.0,,,,1.0,,,1980.0,,,142133.0,177666.0,2015,35533.0,2313.46,,,6.0379107091e+13
3160,11233695,,,,2.0,3.0,,7.0,2.0,,,1930.0,1930.0,,,,,6037,,2.0,,,,7.0,34540667,-118056934,50828.0,,,,,,0100,261,PDA1,60379107.091,40227.0,3101,,97330.0,0.0,,,,1.0,,,1953.0,,,110869.0,163038.0,2015,52169.0,2107.24,,,6.0379107091e+13
3161,11233786,1.0,,,3.0,3.0,,4.0,3.0,,,3361.0,3361.0,,,,,6037,,3.0,,,,2.0,34529013,-118051431,203287.0,,,,,,0100,261,LCR120000*,60379107.0911,40227.0,3101,,97330.0,0.0,,,,1.0,,,1993.0,,,178000.0,290000.0,2015,112000.0,4125.24,,,6.03791070911e+13
3162,11234023,1.0,,,2.0,3.0,,7.0,2.0,,,1229.0,1229.0,,,,,6037,,2.0,,,,2.0,34555624,-118069438,4979.0,,,,,,0100,261,PDRPD15U*,60379107.153,40227.0,3101,,97328.0,0.0,,,,1.0,,,1983.0,,,69082.0,86342.0,2015,17260.0,3202.51,,,6.0379107153e+13
3163,11234123,1.0,,,2.0,2.0,,7.0,2.0,,,937.0,937.0,,,,,6037,,2.0,,,,2.0,34556489,-118075620,4780.0,,,,,,010D,269,PDRPD10U*,60379107.152,40227.0,3101,,97328.0,0.0,,,,1.0,,,1986.0,,,62143.0,77676.0,2015,15533.0,1706.35,,,6.0379107152e+13
3164,11234246,1.0,,,2.0,4.0,,7.0,2.0,,,1451.0,1451.0,,,,,6037,,2.0,,,,2.0,34554144,-118067302,5238.0,,,,,,0100,261,PDRPD15U*,60379107.153,40227.0,3101,,97328.0,0.0,,,,1.0,,,1984.0,,,97821.0,125761.0,2015,27940.0,2506.65,,,6.0379107153e+13
3165,11234346,,,,2.0,3.0,,7.0,2.0,,,1190.0,1190.0,,,,,6037,,2.0,,,,,34554593,-118076335,4685.0,,,,,,0100,261,PDRPD10U*,60379107.152,40227.0,3101,,97328.0,0.0,,,,1.0,,,1986.0,,,110400.0,163000.0,2015,52600.0,2876.24,,,6.0379107152e+13
3166,11234569,1.0,,,2.0,3.0,,4.0,2.0,,,1564.0,1564.0,,,,,6037,,2.0,,,,2.0,34556878,-118063893,8050.0,,,,,,0100,261,PDR1*,60379107.151,40227.0,3101,,97328.0,0.0,,,,1.0,,,1987.0,,,110575.0,138215.0,2015,27640.0,2596.36,,,6.0379107151e+13
3167,11234715,1.0,,,2.0,3.0,,7.0,2.0,,,1209.0,1209.0,,,,,6037,,2.0,,,,2.0,34555151,-118073980,6601.0,,,,,,0100,261,PDRPD15U*,60379107.153,40227.0,3101,,97328.0,0.0,,,,1.0,,,1987.0,,,81560.0,101238.0,2015,19678.0,2046.65,,,6.0379107153e+13
3168,11234899,1.0,,,3.0,4.0,,4.0,3.0,,,1846.0,1846.0,,,,,6037,,3.0,,,,2.0,34551131,-118059842,7520.0,,,,,,0100,261,PDR1*,60379107.151,40227.0,3101,,97328.0,0.0,,,,1.0,,,1989.0,,,115193.0,152914.0,2015,37721.0,2854.78,,,6.0379107151e+13
3169,11234999,1.0,,,2.0,3.0,,4.0,2.0,,,2100.0,2100.0,,,,,6037,,2.0,,,,2.0,34538608,-118051030,40322.0,,,,,,0100,261,LCR120000*,60379107.091,40227.0,3101,,97330.0,0.0,,,,1.0,,,1989.0,,,183191.0,240880.0,2015,57689.0,2987.25,,,6.0379107091e+13
3170,11235222,1.0,,,3.0,4.0,,4.0,3.0,,,2015.0,2015.0,,,,,6037,,3.0,,,,2.0,34552638,-118070012,6055.0,,,,,,0100,261,PDA1*,60379107.153,40227.0,3101,,97328.0,0.0,,,,1.0,,,1989.0,,,127050.0,158812.0,2015,31762.0,2778.07,,,6.0379107153e+13
3171,11235445,1.0,,,2.0,4.0,,4.0,2.0,,,1753.0,1753.0,,,,,6037,,2.0,,,,2.0,34545639,-118075537,9394.0,,,,,,0100,261,PDA2*,60379107.162,40227.0,3101,,97328.0,0.0,,,,1.0,,,1990.0,,,142562.0,202580.0,2015,60018.0,3477.27,,,6.0379107162e+13
3172,11235545,1.0,,,3.0,4.0,,4.0,3.0,,,1910.0,1910.0,,,,,6037,,3.0,,,,2.0,34552231,-118068895,6523.0,,,,,,0100,261,PDA1*,60379107.153,40227.0,3101,,97328.0,0.0,,,,1.0,,,1989.0,,,123431.0,154286.0,2015,30855.0,2797.76,,,6.0379107153e+13
3173,11235645,1.0,,,2.0,3.0,,4.0,2.0,,,1601.0,1601.0,,,,,6037,,2.0,,,,2.0,34556701,-118062383,7247.0,,,,,,0100,261,PDA1*,60379107.151,40227.0,3101,,97328.0,0.0,,,,1.0,,,1989.0,,,147000.0,196000.0,2015,49000.0,3606.03,,,6.0379107151e+13
3174,11235729,1.0,,,2.0,4.0,,4.0,2.0,,,1687.0,1687.0,,,,,6037,,2.0,,,,2.0,34544094,-118076549,7441.0,,,,,,0100,261,PDA2*,60379107.162,40227.0,3101,,97328.0,0.0,,,,1.0,,,1996.0,,,171356.0,214195.0,2015,42839.0,4173.86,,,6.0379107162e+13
3175,11235852,1.0,,,2.0,4.0,,4.0,2.0,,,1862.0,1862.0,,,,,6037,,2.0,,,,2.0,34545863,-118060428,7324.0,,,,,,0100,261,PDA12*,60379107.161,40227.0,3101,,97328.0,0.0,,,,1.0,,,1998.0,,,128575.0,160717.0,2015,32142.0,3049.43,,,6.0379107161e+13
3176,11236021,1.0,,,2.0,3.0,,7.0,2.0,,,1244.0,1244.0,,,,,6037,,2.0,,,,2.0,34546433,-118069745,9947.0,,,,,,0100,261,LCA11*,60379107.161,40227.0,3101,,97328.0,0.0,,,,1.0,,,1991.0,,,109549.0,152509.0,2015,42960.0,2785.39,,,6.0379107161e+13
3177,11236344,1.0,,,2.0,4.0,,4.0,2.0,,,1670.0,1670.0,,,,,6037,,2.0,,,,2.0,34549349,-118049436,7434.0,,,,,,0100,261,LCA11*,60379107.121,40227.0,3101,,97330.0,0.0,,,,1.0,,,1995.0,,,160000.0,200000.0,2015,40000.0,4003.59,,,6.0379107121e+13
3178,11236805,1.0,,,3.0,6.0,,4.0,3.0,,,2592.0,2592.0,,,,,6037,,3.0,,,,2.0,34545807,-118051581,7541.0,,,,,,0100,261,LCA11*,60379107.121,40227.0,3101,,97330.0,0.0,,,,1.0,,,1998.0,,,163179.0,204001.0,2015,40822.0,4295.79,,,6.0379107121e+13
3179,11236851,1.0,,,3.0,6.0,,4.0,3.0,,,2874.0,2874.0,,,,,6037,,3.0,,,,2.0,34544180,-118052091,7104.0,1.0,,,,1.0,0101,261,LCA11*,60379107.121,40227.0,3101,,97330.0,0.0,,,,1.0,,,2000.0,,,191200.0,255000.0,2015,63800.0,5525.31,,,6.0379107121e+13
3180,11236897,1.0,,,3.0,3.0,,4.0,3.0,,,1942.0,1942.0,,,,,6037,,3.0,,,,2.0,34553365,-118050444,7204.0,,,,,,0100,261,LCA11*,60379107.121,40227.0,3101,,97330.0,0.0,,,,1.0,,,1992.0,,,173092.0,199048.0,2015,25956.0,6750.58,,,6.0379107121e+13
3181,11238129,,,,1.0,1.0,,7.0,1.0,,,486.0,486.0,,,,,6037,,1.0,,,,,34512311,-118088099,348514.0,,,,,,0100,261,LCA11*,60379108.121,40227.0,3101,,97328.0,0.0,,,,1.0,,,1938.0,,,72112.0,230780.0,2015,158668.0,3039.08,,,6.0379108121e+13
3182,11238197,1.0,,,3.0,3.0,,4.0,3.0,,,1805.0,1805.0,,,,,6037,,3.0,,,,2.0,34548649,-118082956,16461.0,,,,,,0100,261,PDRPD12U*,60379107.162,40227.0,3101,,97328.0,0.0,,,,1.0,,,1981.0,,,120493.0,150616.0,2015,30123.0,2633.43,,,6.0379107162e+13
3183,11238420,1.0,,,2.0,4.0,,4.0,2.0,,,1707.0,1707.0,,,,,6037,,2.0,,,,2.0,34549974,-118079574,5653.0,,,,,,0100,261,PDRPD10U*,60379107.162,40227.0,3101,,97328.0,0.0,,,,1.0,,,1981.0,,,139100.0,169600.0,2015,30500.0,2834.07,,,6.0379107162e+13
3184,11238643,1.0,,,2.0,3.0,,7.0,2.0,,,1190.0,1190.0,,,,,6037,,2.0,,,,2.0,34555595,-118079274,4598.0,,,,,,0100,261,PDRPD1OU*,60379107.152,40227.0,3101,,97328.0,0.0,,,,1.0,,,1984.0,,,97918.0,122397.0,2015,24479.0,2453.72,,,6.0379107152e+13
